input_power_dut,output_power_dut,gain,sg_power,dc_power,efficiency,V_carrier_CH1,V_carrier_CH2,I_carrier_CH1,I_carrier_CH2,frequency_ghz
-3.965,-3.9250000000000007,0.03999999999999915,-3.0,2.11454561,0.019155034690242198,2.8174,27.9923,0.0004,0.0755,1.7
-2.965,-3.1250000000000036,-0.1600000000000037,-2.0,2.1145682199999998,0.02302917071012555,2.8173,27.9926,0.0004,0.0755,1.7
-1.9649999999999999,-2.0650000000000013,-0.10000000000000142,-1.0,2.11454561,0.02939564154175529,2.8174,27.9923,0.0004,0.0755,1.7
-0.9649999999999999,-1.235000000000003,-0.2700000000000031,0.0,2.1145455699999998,0.03558630945813968,2.8173,27.9923,0.0004,0.0755,1.7
0.03500000000000014,-0.09500000000000242,-0.13000000000000256,1.0,2.11735236,0.04620690317149647,2.8173,27.9924,0.0004,0.0756,1.7
1.0350000000000001,0.764999999999997,-0.2700000000000031,2.0,2.11734488,0.05632593334798726,2.8175,27.9923,0.0004,0.0756,1.7
2.035,1.6049999999999969,-0.43000000000000327,3.0,2.1173524,0.06834501678109545,2.8174,27.9924,0.0004,0.0756,1.7
3.035,2.6849999999999987,-0.3500000000000014,4.0,2.1173448400000003,0.08764121811322782,2.8174,27.9923,0.0004,0.0756,1.7
4.035,3.3349999999999973,-0.7000000000000028,5.0,2.12015925,0.10165564891251244,2.8175,27.9925,0.0004,0.0757,1.7
5.035,4.514999999999997,-0.5200000000000031,6.0,2.1229356800000003,0.13321807804593833,2.8173,27.9922,0.0004,0.0758,1.7
6.035,5.274999999999999,-0.7600000000000016,7.0,2.1229433,0.1586944011841911,2.8174,27.9923,0.0004,0.0758,1.7
7.035,6.334999999999997,-0.7000000000000028,8.0,2.12575012,0.20229622926261157,2.8174,27.9924,0.0004,0.0759,1.7
8.035,7.444999999999997,-0.5900000000000034,9.0,2.13133338,0.260524525318307,2.8174,27.9922,0.0004,0.0761,1.7
9.035,8.264999999999997,-0.7700000000000031,10.0,2.13694712,0.3138385037353089,2.8175,27.9924,0.0004,0.0763,1.7
-10.72,-9.04,1.6800000000000015,-10.0,2.1173599999999997,0.0058912207382917576,2.8175,27.9925,0.0004,0.0756,1.8
-9.72,-7.600000000000001,2.119999999999999,-9.0,2.1173448400000003,0.008207453013413602,2.8174,27.9923,0.0004,0.0756,1.8
-8.72,-7.969999999999999,0.7500000000000018,-8.0,2.1173448400000003,0.007537171636325113,2.8174,27.9923,0.0004,0.0756,1.8
-7.720000000000001,-5.740000000000002,1.9799999999999986,-7.0,2.11735996,0.012595206837298832,2.8174,27.9925,0.0004,0.0756,1.8
-6.720000000000001,-4.990000000000002,1.7299999999999986,-6.0,2.11706313,0.01497153022094098,2.8175,27.9923,0.0003,0.0756,1.8
-5.720000000000001,-3.759999999999998,1.9600000000000026,-5.0,2.12013654,0.01984431759213226,2.8175,27.9922,0.0004,0.0757,1.8
-4.720000000000001,-2.6000000000000014,2.119999999999999,-4.0,2.1201440700000003,0.025919977874787732,2.8174,27.9923,0.0004,0.0757,1.8
-3.7200000000000006,-1.7199999999999989,2.0000000000000018,-3.0,2.12266156,0.03170437854842569,2.8174,27.9923,0.0003,0.0758,1.8
-2.7200000000000006,-0.9699999999999989,1.7500000000000018,-2.0,2.12574249,0.03762611222994505,2.8173,27.9923,0.0004,0.0759,1.8
-1.7200000000000006,0.09999999999999787,1.8199999999999985,-1.0,2.12854936,0.04807466585039651,2.8174,27.9924,0.0004,0.076,1.8
-0.7200000000000006,1.120000000000001,1.8400000000000016,0.0,2.13134099,0.060722139137857345,2.8174,27.9923,0.0004,0.0761,1.8
0.27999999999999936,2.16,1.8800000000000008,1.0,2.13691652,0.07695067672624535,2.8173,27.992,0.0004,0.0763,1.8
1.2799999999999994,3.25,1.9700000000000006,2.0,2.14253026,0.09864453628938,2.8174,27.9922,0.0004,0.0765,1.8
2.2799999999999994,4.149999999999999,1.8699999999999992,3.0,2.1481363700000005,0.12104257436716048,2.8174,27.9923,0.0004,0.0767,1.8
3.2799999999999994,5.16,1.8800000000000008,4.0,2.1621402400000003,0.1517456116135737,2.8174,27.9924,0.0004,0.0772,1.8
4.279999999999999,6.84,2.5600000000000005,5.0,2.18172713,0.2214111908851648,2.8174,27.9923,0.0004,0.0779,1.8
5.279999999999999,7.84,2.5600000000000005,6.0,2.19852255,0.27661076356879655,2.8175,27.9923,0.0004,0.0785,1.8
6.279999999999999,8.8,2.5200000000000014,7.0,2.2181171600000003,0.3419916624373365,2.8175,27.9923,0.0004,0.0792,1.8
7.279999999999999,9.73,2.450000000000001,8.0,2.24889263,0.41786046075691824,2.8175,27.9921,0.0004,0.0803,1.8
8.28,10.68,2.4000000000000004,9.0,2.28249937,0.5123766544653509,2.8173,27.9923,0.0004,0.0815,1.8
9.28,11.579999999999998,2.299999999999999,10.0,2.3300780399999996,0.6174894375022072,2.8175,27.9922,0.0004,0.0832,1.8
-10.41,-8.955000000000002,1.4549999999999983,-10.0,2.1201440700000003,0.005999770336766271,2.8174,27.9923,0.0004,0.0757,1.9
-9.41,-7.754999999999999,1.6550000000000011,-9.0,2.1201440700000003,0.007909237676232982,2.8174,27.9923,0.0004,0.0757,1.9
-8.41,-6.515000000000004,1.894999999999996,-8.0,2.12015921,0.010522805065577862,2.8174,27.9925,0.0004,0.0757,1.9
-7.41,-5.225000000000005,2.184999999999995,-7.0,2.12013654,0.01416237758376289,2.8175,27.9922,0.0004,0.0757,1.9
-6.41,-4.864999999999998,1.5450000000000017,-6.0,2.12295092,0.015365972303978985,2.8175,27.9924,0.0004,0.0758,1.9
-5.41,-4.004999999999999,1.4050000000000011,-5.0,2.1257576699999996,0.018706228940694167,2.8173,27.9925,0.0004,0.0759,1.9
-4.41,-2.705000000000002,1.7049999999999983,-4.0,2.12575012,0.025234098137569282,2.8174,27.9924,0.0004,0.0759,1.9
-3.41,-1.754999999999999,1.6550000000000011,-3.0,2.12854936,0.03136290440379105,2.8174,27.9924,0.0004,0.076,1.9
-2.41,-0.8450000000000024,1.5649999999999977,-2.0,2.13132577,0.03862336994693194,2.8174,27.9921,0.0004,0.0761,1.9
-1.4100000000000001,-0.11500000000000199,1.2949999999999982,-1.0,2.1369318600000002,0.04557317917140478,2.8175,27.9922,0.0004,0.0763,1.9
-0.41000000000000014,0.9249999999999972,1.3349999999999973,0.0,2.14253791,0.05775259257537953,2.8174,27.9923,0.0004,0.0765,1.9
0.5899999999999999,2.0249999999999986,1.4349999999999987,1.0,2.1509279599999998,0.07410954296731614,2.8175,27.9922,0.0004,0.0768,1.9
1.5899999999999999,3.104999999999997,1.514999999999997,2.0,2.16212484,0.09454079145598178,2.8175,27.9922,0.0004,0.0772,1.9
2.59,3.8649999999999984,1.2749999999999986,3.0,2.17333716,0.1120399468967817,2.8173,27.9924,0.0004,0.0776,1.9
3.59,5.024999999999999,1.4349999999999987,4.0,2.1870438500000002,0.14542615084418722,2.8174,27.9923,0.0003,0.0781,1.9
4.59,5.774999999999999,1.1849999999999987,5.0,2.19853036,0.17193628260917482,2.8174,27.9924,0.0004,0.0785,1.9
5.59,6.614999999999998,1.0249999999999986,6.0,2.22092424,0.20652196843877987,2.8173,27.9924,0.0004,0.0793,1.9
6.59,7.524999999999999,0.9349999999999987,7.0,2.24892471,0.2514925264390705,2.8174,27.9925,0.0004,0.0803,1.9
7.59,8.535,0.9450000000000003,8.0,2.28530676,0.3122881433748851,2.8173,27.9924,0.0004,0.0816,1.9
8.59,9.444999999999997,0.8549999999999969,9.0,2.330078,0.3776848293007024,2.8174,27.9922,0.0004,0.0832,1.9
9.59,10.504999999999999,0.9149999999999991,10.0,2.38607948,0.47077684506734213,2.8175,27.9924,0.0004,0.0852,1.9
-10.765,-6.559999999999999,4.205000000000002,-10.0,2.12015925,0.010414334362000871,2.8175,27.9925,0.0004,0.0757,2.0
-9.765,-6.150000000000002,3.6149999999999984,-9.0,2.1201516799999998,0.011445455143484884,2.8175,27.9924,0.0004,0.0757,2.0
-8.765,-4.960000000000004,3.804999999999996,-8.0,2.1229584600000004,0.015033444672774024,2.8174,27.9925,0.0004,0.0758,2.0
-7.765000000000001,-4.129999999999999,3.6350000000000016,-7.0,2.12295092,0.018199524699990227,2.8175,27.9924,0.0004,0.0758,2.0
-6.765000000000001,-2.9700000000000024,3.794999999999998,-6.0,2.12575771,0.023740301878690057,2.8174,27.9925,0.0004,0.0759,2.0
-5.765000000000001,-2.140000000000004,3.6249999999999964,-5.0,2.1285418,0.028702373846056117,2.8175,27.9923,0.0004,0.076,2.0
-4.765000000000001,-1.370000000000001,3.3949999999999996,-4.0,2.1313486399999997,0.034225161316384575,2.8175,27.9924,0.0004,0.0761,2.0
-3.7650000000000006,0.14999999999999858,3.914999999999999,-3.0,2.13385851,0.04851034695263572,2.8175,27.9923,0.0003,0.0762,2.0
-2.7650000000000006,0.879999999999999,3.6449999999999996,-2.0,2.1397463599999997,0.0572318393505784,2.8175,27.9924,0.0004,0.0764,2.0
-1.7650000000000006,1.7199999999999989,3.4849999999999994,-1.0,2.14815175,0.06917275012284425,2.8175,27.9925,0.0004,0.0767,2.0
-0.7650000000000006,2.8599999999999994,3.625,0.0,2.15374252,0.08970284512082363,2.8174,27.9924,0.0004,0.0769,2.0
0.23499999999999943,3.729999999999997,3.4949999999999974,1.0,2.1677387599999998,0.10889126848387283,2.8175,27.9924,0.0004,0.0774,2.0
1.2349999999999994,4.649999999999999,3.414999999999999,2.0,2.18172713,0.13372098526368723,2.8174,27.9923,0.0004,0.0779,2.0
2.2349999999999994,5.719999999999999,3.4849999999999994,3.0,2.19853036,0.16977257380049127,2.8174,27.9924,0.0004,0.0785,2.0
3.2349999999999994,6.639999999999997,3.4049999999999976,4.0,2.2181171200000005,0.20797710382415652,2.8174,27.9923,0.0004,0.0792,2.0
4.234999999999999,7.369999999999997,3.134999999999998,5.0,2.240503,0.24358720389629943,2.8175,27.9922,0.0004,0.08,2.0
5.234999999999999,8.34,3.1050000000000004,6.0,2.27131871,0.3004152130379226,2.8174,27.9925,0.0004,0.0811,2.0
6.234999999999999,9.259999999999998,3.0249999999999986,7.0,2.3132910200000003,0.36456059807134633,2.8176,27.9923,0.0004,0.0826,2.0
7.234999999999999,10.18,2.9450000000000003,8.0,2.3665017,0.44044651621982955,2.8175,27.9926,0.0004,0.0845,2.0
8.235,11.099999999999998,2.8649999999999984,9.0,2.43364918,0.5293489144943782,2.8175,27.9922,0.0004,0.0869,2.0
9.235,12.059999999999999,2.8249999999999993,10.0,2.5232332299999998,0.6368579939052552,2.8175,27.9923,0.0004,0.0901,2.0
-10.49,-5.734999999999992,4.755000000000008,-10.0,2.11985476,0.012594875920318209,2.8174,27.9922,0.0003,0.0757,2.1
-9.49,-4.604999999999997,4.885000000000003,-9.0,2.12015921,0.016335465892124187,2.8174,27.9925,0.0004,0.0757,2.1
-8.49,-3.374999999999993,5.115000000000007,-8.0,2.12015164,0.021683684310942624,2.8174,27.9924,0.0004,0.0757,2.1
-7.49,-2.5749999999999957,4.9150000000000045,-7.0,2.12266917,0.02603860346002178,2.8175,27.9924,0.0003,0.0758,2.1
-6.49,-1.5549999999999926,4.935000000000008,-6.0,2.1229357200000005,0.032927833385458245,2.8174,27.9922,0.0004,0.0758,2.1
-5.49,-0.524999999999995,4.965000000000005,-5.0,2.1254759699999997,0.041691142885962686,2.8174,27.9925,0.0003,0.0759,2.1
-4.49,0.3350000000000044,4.825000000000005,-4.0,2.12574253,0.0508146967771253,2.8174,27.9923,0.0004,0.0759,2.1
-3.49,1.4950000000000045,4.985000000000005,-3.0,2.1313486,0.06619809807077538,2.8174,27.9924,0.0004,0.0761,2.1
-2.49,2.325000000000003,4.815000000000003,-2.0,2.1341478400000002,0.08003417982794056,2.8174,27.9924,0.0004,0.0762,2.1
-1.4900000000000002,3.3650000000000055,4.855000000000006,-1.0,2.1397234,0.10142438053293971,2.8174,27.9921,0.0004,0.0764,2.1
-0.4900000000000002,4.735000000000003,5.225000000000003,0.0,2.1453525,0.13867601053350806,2.8175,27.9925,0.0004,0.0766,2.1
0.5099999999999998,5.6250000000000036,5.115000000000004,1.0,2.1534530899999997,0.1695760771156794,2.8174,27.9923,0.0003,0.0769,2.1
1.5099999999999998,6.595000000000006,5.085000000000006,2.0,2.1677155,0.2106190827173751,2.8174,27.9921,0.0004,0.0774,2.1
2.51,7.605000000000004,5.095000000000004,3.0,2.1817193799999997,0.26405908286878615,2.8175,27.9922,0.0004,0.0779,2.1
3.51,8.625000000000004,5.115000000000004,4.0,2.20132964,0.33099003496506235,2.8175,27.9924,0.0004,0.0786,2.1
4.51,9.995000000000005,5.485000000000005,5.0,2.240503,0.4458147879902441,2.8175,27.9922,0.0004,0.08,2.1
5.51,10.965000000000003,5.455000000000004,6.0,2.27690095,0.5484737685187387,2.8174,27.9923,0.0004,0.0813,2.1
6.51,11.825000000000003,5.315000000000003,7.0,2.32448786,0.6548965727359922,2.8174,27.9923,0.0004,0.083,2.1
7.51,12.805000000000003,5.2950000000000035,8.0,2.38886162,0.798562674379636,2.8174,27.9922,0.0004,0.0853,2.1
8.51,13.755000000000003,5.245000000000003,9.0,2.4725829999999998,0.9601721854170159,2.8175,27.9925,0.0003,0.0883,2.1
9.51,14.595000000000006,5.085000000000006,10.0,2.5764186,1.1181075349227207,2.8175,27.9923,0.0004,0.092,2.1
-10.99,-2.029999999999994,8.960000000000006,-10.0,2.12015164,0.029555143738319408,2.8174,27.9924,0.0004,0.0757,2.2
-9.99,-1.1099999999999923,8.880000000000008,-9.0,2.1173448400000003,0.03657702718856697,2.8174,27.9923,0.0004,0.0756,2.2
-8.99,-0.11999999999999744,8.870000000000003,-8.0,2.1173524,0.0459416780965212,2.8174,27.9924,0.0004,0.0756,2.2
-7.99,0.8300000000000054,8.820000000000006,-7.0,2.11734488,0.05717529274449064,2.8175,27.9923,0.0004,0.0756,2.2
-6.99,1.9500000000000064,8.940000000000007,-6.0,2.11734488,0.07399602610360537,2.8175,27.9923,0.0004,0.0756,2.2
-5.99,2.880000000000006,8.870000000000006,-5.0,2.11733736,0.09166635011780934,2.8176,27.9922,0.0004,0.0756,2.2
-4.99,3.770000000000003,8.760000000000003,-4.0,2.12014411,0.11236592164287794,2.8175,27.9923,0.0004,0.0757,2.2
-3.99,4.910000000000004,8.900000000000004,-3.0,2.12014411,0.14609475292774246,2.8175,27.9923,0.0004,0.0757,2.2
-2.99,5.790000000000006,8.780000000000006,-2.0,2.1229508800000003,0.1786734627480794,2.8174,27.9924,0.0004,0.0758,2.2
-1.9900000000000002,6.770000000000003,8.760000000000003,-1.0,2.12546082,0.22363866765740045,2.8175,27.9923,0.0003,0.0759,2.2
-0.9900000000000002,7.820000000000004,8.810000000000004,0.0,2.12854936,0.28439127892900457,2.8174,27.9924,0.0004,0.076,2.2
0.009999999999999787,8.800000000000004,8.790000000000004,1.0,2.1341478400000002,0.35544752842857613,2.8174,27.9924,0.0004,0.0762,2.2
1.0099999999999998,9.760000000000005,8.750000000000005,2.0,2.14253795,0.4416431276588561,2.8175,27.9923,0.0004,0.0765,2.2
2.01,10.630000000000006,8.620000000000006,3.0,2.1509509999999996,0.5374888791944125,2.8175,27.9925,0.0004,0.0768,2.2
3.01,11.630000000000006,8.620000000000006,4.0,2.1677310199999997,0.6714205162695732,2.8175,27.9923,0.0004,0.0774,2.2
4.01,12.910000000000004,8.900000000000004,5.0,2.19293192,0.8911993290586953,2.8175,27.9924,0.0004,0.0783,2.2
5.01,13.840000000000003,8.830000000000004,6.0,2.2209322499999997,1.0900958580506814,2.8175,27.9925,0.0004,0.0793,2.2
6.01,14.730000000000004,8.720000000000004,7.0,2.2629048399999996,1.3132085712177048,2.8175,27.9923,0.0004,0.0808,2.2
7.01,15.710000000000004,8.700000000000005,8.0,2.32140692,1.6041638501472582,2.8175,27.9923,0.0003,0.0829,2.2
8.01,16.590000000000003,8.580000000000004,9.0,2.40007568,1.9000939001694164,2.8175,27.9924,0.0004,0.0857,2.2
9.01,17.450000000000003,8.440000000000003,10.0,2.50363858,2.2203854091048716,2.8174,27.9923,0.0004,0.0894,2.2
-11.29,-0.629999999999999,10.66,-10.0,2.1145456499999997,0.040905615765528355,2.8175,27.9923,0.0004,0.0755,2.3
-10.29,0.46000000000000085,10.75,-9.0,2.11173884,0.052645322718106166,2.8174,27.9922,0.0004,0.0754,2.3
-9.29,1.5300000000000011,10.82,-8.0,2.11173888,0.06735344036109331,2.8175,27.9922,0.0004,0.0754,2.3
-8.29,2.3500000000000014,10.64,-7.0,2.11173888,0.08135041711016798,2.8175,27.9922,0.0004,0.0754,2.3
-7.289999999999999,3.400000000000002,10.690000000000001,-6.0,2.10895468,0.10373677749915206,2.8174,27.9924,0.0004,0.0753,2.3
-6.289999999999999,4.360000000000003,10.650000000000002,-5.0,2.10895472,0.12939954361884276,2.8175,27.9924,0.0004,0.0753,2.3
-5.289999999999999,5.440000000000001,10.73,-4.0,2.10894715,0.16593358777547237,2.8174,27.9923,0.0004,0.0753,2.3
-4.289999999999999,6.460000000000001,10.75,-3.0,2.10894715,0.20986223972593454,2.8174,27.9923,0.0004,0.0753,2.3
-3.289999999999999,7.380000000000003,10.670000000000002,-2.0,2.10896225,0.25937683943559076,2.8175,27.9925,0.0004,0.0753,2.3
-2.289999999999999,8.350000000000001,10.64,-1.0,2.10893962,0.3242917155121915,2.8174,27.9922,0.0004,0.0753,2.3
-1.2899999999999991,9.34,10.629999999999999,0.0,2.11176146,0.4067758304033999,2.8174,27.9925,0.0004,0.0754,2.3
-0.28999999999999915,10.330000000000002,10.620000000000001,1.0,2.11454561,0.5102499171109528,2.8174,27.9923,0.0004,0.0755,2.3
0.7100000000000009,11.3,10.59,2.0,2.12014403,0.6362600198400926,2.8173,27.9923,0.0004,0.0757,2.3
1.7100000000000009,12.290000000000003,10.580000000000002,3.0,2.13132581,0.7949689308399683,2.8175,27.9921,0.0004,0.0761,2.3
2.710000000000001,13.220000000000002,10.510000000000002,4.0,2.1481287000000004,0.9771015505837826,2.8174,27.9922,0.0004,0.0767,2.3
3.710000000000001,14.18,10.469999999999999,5.0,2.1789279,1.2015923097863792,2.8174,27.9923,0.0004,0.0778,2.3
4.710000000000001,15.14,10.43,6.0,2.2181250400000003,1.4723598818051111,2.8174,27.9924,0.0004,0.0792,2.3
5.710000000000001,16.060000000000002,10.350000000000001,7.0,2.27969208,1.770613656593505,2.8175,27.9922,0.0004,0.0814,2.3
6.710000000000001,16.94,10.23,8.0,2.36366864,2.091285887631168,2.8174,27.9922,0.0004,0.0844,2.3
7.710000000000001,17.85,10.14,9.0,2.4812270599999997,2.456594590098374,2.8175,27.9921,0.0004,0.0886,2.3
8.71,18.75,10.04,10.0,2.63798282,2.842680413409424,2.8175,27.9921,0.0004,0.0942,2.3
-10.69,-2.305000000000007,8.384999999999993,-10.0,2.11174638,0.027852118971930608,2.8174,27.9923,0.0004,0.0754,2.4
-9.69,-1.5150000000000077,8.174999999999992,-9.0,2.10894715,0.033452940916544605,2.8174,27.9923,0.0004,0.0753,2.4
-8.69,-0.40500000000000824,8.284999999999991,-8.0,2.10613292,0.043252799650741525,2.8175,27.9921,0.0004,0.0752,2.4
-7.6899999999999995,0.394999999999996,8.084999999999996,-7.0,2.10333367,0.05207050935321806,2.8174,27.9921,0.0004,0.0751,2.4
-6.6899999999999995,1.5349999999999966,8.224999999999996,-6.0,2.100542,0.06779046772910241,2.8175,27.9922,0.0004,0.075,2.4
-5.6899999999999995,2.4149999999999956,8.104999999999995,-5.0,2.09772776,0.08312867812102728,2.8174,27.992,0.0004,0.0749,2.4
-4.6899999999999995,3.3449999999999953,8.034999999999995,-4.0,2.0949286000000003,0.10311711982808097,2.8175,27.992,0.0004,0.0748,2.4
-3.6899999999999995,4.324999999999996,8.014999999999995,-3.0,2.08935258,0.1295651691262829,2.8175,27.9923,0.0004,0.0746,2.4
-2.6899999999999995,5.3849999999999945,8.074999999999994,-2.0,2.0837392,0.16582753234082656,2.8174,27.9921,0.0004,0.0744,2.4
-1.6899999999999995,6.244999999999994,7.934999999999993,-1.0,2.07535643,0.2029585283112386,2.8175,27.9923,0.0004,0.0741,2.4
-0.6899999999999995,7.214999999999996,7.904999999999996,0.0,2.0725497600000002,0.25409436485322173,2.8174,27.9922,0.0004,0.074,2.4
0.3100000000000005,8.214999999999996,7.904999999999996,1.0,2.0641594700000003,0.3211861085862068,2.8174,27.9923,0.0004,0.0737,2.4
1.3100000000000005,9.204999999999995,7.894999999999994,2.0,2.05857571,0.4045136265526228,2.8174,27.9925,0.0004,0.0735,2.4
2.3100000000000005,10.134999999999994,7.824999999999994,3.0,2.05267348,0.5025509850887291,2.8174,27.9922,0.0003,0.0733,2.4
3.3100000000000005,11.084999999999994,7.774999999999993,4.0,2.04736413,0.6270539527682717,2.8175,27.9923,0.0004,0.0731,2.4
4.3100000000000005,11.794999999999995,7.484999999999994,5.0,2.0445575999999996,0.7394361006805655,2.8175,27.9922,0.0004,0.073,2.4
5.3100000000000005,12.724999999999994,7.414999999999994,6.0,2.04457216,0.9160043942971161,2.8174,27.9924,0.0004,0.073,2.4
6.3100000000000005,13.654999999999994,7.3449999999999935,7.0,2.047097,1.1333435521470794,2.8175,27.9925,0.0003,0.0731,2.4
7.3100000000000005,14.574999999999996,7.264999999999995,8.0,2.0585831,1.3929373925110498,2.8175,27.9926,0.0004,0.0735,2.4
8.31,15.494999999999994,7.184999999999993,9.0,2.08096228,1.7030829135499386,2.8174,27.9924,0.0004,0.0743,2.4
9.31,16.394999999999996,7.0849999999999955,10.0,2.1201516799999998,2.0565206164890926,2.8175,27.9924,0.0004,0.0757,2.4
-10.57,1.5199999999999996,12.09,-10.0,2.08935254,0.06791852952154702,2.8174,27.9923,0.0004,0.0746,2.5
-9.57,2.41,11.98,-9.0,2.08096232,0.08370199001929139,2.8175,27.9924,0.0004,0.0743,2.5
-8.57,3.3200000000000003,11.89,-8.0,2.07537121,0.1034913881324649,2.8174,27.9925,0.0004,0.0741,2.5
-7.57,4.370000000000001,11.940000000000001,-7.0,2.0669587000000003,0.1323330130547221,2.8174,27.9923,0.0004,0.0738,2.5
-6.57,5.399999999999999,11.969999999999999,-6.0,2.05856101,0.16843651889264707,2.8174,27.9923,0.0004,0.0735,2.5
-5.57,6.469999999999999,12.04,-5.0,2.04734951,0.21667460380588965,2.8175,27.9921,0.0004,0.0731,2.5
-4.57,7.370000000000001,11.940000000000001,-4.0,2.0333752,0.2683999790551547,2.8174,27.9924,0.0004,0.0726,2.5
-3.5700000000000003,8.309999999999999,11.879999999999999,-3.0,2.01936458,0.3355716517572449,2.8174,27.9922,0.0004,0.0721,2.5
-2.5700000000000003,9.309999999999999,11.879999999999999,-2.0,2.00257641,0.4260012800298539,2.8174,27.9923,0.0004,0.0715,2.5
-1.5700000000000003,10.190000000000001,11.760000000000002,-1.0,1.9857739800000003,0.5261022803918501,2.8175,27.9922,0.0004,0.0709,2.5
-0.5700000000000003,11.309999999999999,11.879999999999999,0.0,1.96618646,0.6876624321755712,2.8175,27.9923,0.0004,0.0702,2.5
0.4299999999999997,12.32,11.89,1.0,1.9465848600000002,0.8764490180012616,2.8174,27.9922,0.0004,0.0695,2.5
1.4299999999999997,13.25,11.82,2.0,1.9241979699999998,1.0983740097369745,2.8174,27.9923,0.0004,0.0687,2.5
2.4299999999999997,14.120000000000001,11.690000000000001,3.0,1.9045966000000003,1.355804263556176,2.8175,27.9922,0.0004,0.068,2.5
3.4299999999999997,15.05,11.620000000000001,4.0,1.89060721,1.6919934996394086,2.8174,27.9923,0.0004,0.0675,2.5
4.43,16.3,11.870000000000001,5.0,1.88221628,2.2663682348002685,2.8175,27.9924,0.0004,0.0672,2.5
5.43,17.189999999999998,11.759999999999998,6.0,1.8849953300000002,2.777728030688278,2.8175,27.9921,0.0004,0.0673,2.5
6.43,18.08,11.649999999999999,7.0,1.90460336,3.37439138675582,2.8174,27.9923,0.0004,0.068,2.5
7.43,18.95,11.52,8.0,1.9463169900000001,4.0344694037227296,2.8173,27.9924,0.0003,0.0695,2.5
8.43,19.8,11.370000000000001,9.0,2.0165437600000002,4.735789051368941,2.8174,27.9919,0.0004,0.072,2.5
9.43,20.68,11.25,10.0,2.11733728,5.523444007087386,2.8174,27.9922,0.0004,0.0756,2.5
-10.55,5.785,16.335,-10.0,2.04149115,0.1855891139907401,2.8173,27.9924,0.0003,0.0729,2.6
-9.55,6.735000000000003,16.285000000000004,-9.0,2.0305614199999997,0.232211577887877,2.8173,27.9922,0.0004,0.0725,2.6
-8.55,7.715,16.265,-8.0,2.01098128,0.2938271835005752,2.8174,27.9924,0.0004,0.0718,2.6
-7.550000000000001,8.705000000000002,16.255000000000003,-7.0,1.99389698,0.37221792559156486,2.8174,27.9923,0.0003,0.0712,2.6
-6.550000000000001,9.725000000000001,16.275000000000002,-6.0,1.97178488,0.4760367351392489,2.8174,27.9923,0.0004,0.0704,2.6
-5.550000000000001,10.615000000000002,16.165000000000003,-5.0,1.94939804,0.59101632205694,2.8175,27.9924,0.0004,0.0696,2.6
-4.550000000000001,11.575000000000003,16.125000000000004,-4.0,1.91861321,0.7490530378222462,2.8174,27.9925,0.0004,0.0685,2.6
-3.5500000000000007,12.575000000000003,16.125000000000004,-3.0,1.89062071,0.9569639752088731,2.8174,27.9925,0.0004,0.0675,2.6
-2.5500000000000007,13.565000000000001,16.115000000000002,-2.0,1.8570230799999998,1.2237218049389267,2.8174,27.9924,0.0004,0.0663,2.6
-1.5500000000000007,14.505000000000003,16.055000000000003,-1.0,1.82342569,1.5474332727487274,2.8174,27.9923,0.0004,0.0651,2.6
-0.5500000000000007,15.395000000000001,15.945000000000002,0.0,1.7870420799999998,1.938051087237294,2.8174,27.9924,0.0004,0.0638,2.6
0.4499999999999993,16.305,15.855,1.0,1.75343868,2.4356193593308073,2.8174,27.9922,0.0004,0.0626,2.6
1.4499999999999993,17.285000000000004,15.835000000000004,2.0,1.7170549499999999,3.1168493109162707,2.8174,27.9923,0.0004,0.0613,2.6
2.4499999999999993,18.195,15.745000000000001,3.0,1.6862694399999998,3.9135693182197775,2.8174,27.9924,0.0004,0.0602,2.6
3.4499999999999993,19.115000000000002,15.665000000000003,4.0,1.6663870699999999,4.894677844162508,2.8174,27.9923,0.0003,0.0595,2.6
4.449999999999999,19.835,15.385000000000002,5.0,1.6579834900000001,5.806571770948817,2.8175,27.9922,0.0003,0.0592,2.6
5.449999999999999,20.745,15.295000000000002,6.0,1.66358784,7.135990492955269,2.8174,27.9923,0.0003,0.0594,2.6
6.449999999999999,21.645000000000003,15.195000000000004,7.0,1.69158011,8.633908266050925,2.8173,27.9923,0.0003,0.0604,2.6
7.449999999999999,22.565,15.115000000000002,8.0,1.7559561300000002,10.27983960585376,2.8173,27.9922,0.0003,0.0627,2.6
8.45,23.465000000000003,15.015000000000004,9.0,1.84861212,12.01307542790943,2.8173,27.9922,0.0004,0.066,2.6
9.45,24.375,14.925,10.0,1.97990787,13.831045756004604,2.8173,27.9924,0.0003,0.0707,2.6
